,Date,Open,High,Low,Close,Adj Close,Volume
2284,"Dec 02, 2011",31.16,31.16,31.16,31.16,26.08,-
2285,"Dec 01, 2011",31.14,31.14,31.14,31.14,26.06,-
2286,"Nov 30, 2011",31.22,31.22,31.22,31.22,26.13,-
2287,"Nov 29, 2011",29.88,29.88,29.88,29.88,25.01,-
2288,"Nov 28, 2011",29.82,29.82,29.82,29.82,24.96,-
2289,"Nov 25, 2011",28.92,28.92,28.92,28.92,24.20,-
2290,"Nov 23, 2011",29.02,29.02,29.02,29.02,24.29,-
2291,"Nov 22, 2011",29.70,29.70,29.70,29.70,24.86,-
2292,"Nov 21, 2011",29.84,29.84,29.84,29.84,24.97,-
2293,"Nov 18, 2011",30.41,30.41,30.41,30.41,25.45,-
2294,"Nov 17, 2011",30.42,30.42,30.42,30.42,25.46,-
2295,"Nov 16, 2011",30.95,30.95,30.95,30.95,25.90,-
2296,"Nov 15, 2011",31.46,31.46,31.46,31.46,26.33,-
2297,"Nov 14, 2011",31.28,31.28,31.28,31.28,26.18,-
2298,"Nov 11, 2011",31.58,31.58,31.58,31.58,26.43,-
2299,"Nov 10, 2011",30.96,30.96,30.96,30.96,25.91,-
2300,"Nov 09, 2011",30.70,30.70,30.70,30.70,25.69,-
2301,"Nov 08, 2011",31.91,31.91,31.91,31.91,26.71,-
2302,"Nov 07, 2011",31.53,31.53,31.53,31.53,26.39,-
2303,"Nov 04, 2011",31.38,31.38,31.38,31.38,26.26,-
2304,"Nov 03, 2011",31.54,31.54,31.54,31.54,26.40,-
2305,"Nov 02, 2011",30.93,30.93,30.93,30.93,25.89,-
2306,"Nov 01, 2011",30.41,30.41,30.41,30.41,25.45,-
2307,"Oct 31, 2011",31.31,31.31,31.31,31.31,26.20,-
2308,"Oct 28, 2011",32.10,32.10,32.10,32.10,26.87,-
2309,"Oct 27, 2011",32.10,32.10,32.10,32.10,26.87,-
2310,"Oct 26, 2011",30.99,30.99,30.99,30.99,25.94,-
2311,"Oct 25, 2011",30.64,30.64,30.64,30.64,25.64,-
2312,"Oct 24, 2011",31.31,31.31,31.31,31.31,26.20,-
2313,"Oct 21, 2011",30.81,30.81,30.81,30.81,25.79,-
2314,"Oct 20, 2011",30.22,30.22,30.22,30.22,25.29,-
2315,"Oct 19, 2011",30.09,30.09,30.09,30.09,25.18,-
2316,"Oct 18, 2011",30.50,30.50,30.50,30.50,25.53,-
2317,"Oct 17, 2011",29.86,29.86,29.86,29.86,24.99,-
2318,"Oct 14, 2011",30.50,30.50,30.50,30.50,25.53,-
2319,"Oct 13, 2011",29.97,29.97,29.97,29.97,25.08,-
2320,"Oct 12, 2011",30.04,30.04,30.04,30.04,25.14,-
2321,"Oct 11, 2011",29.72,29.72,29.72,29.72,24.87,-
2322,"Oct 10, 2011",29.69,29.69,29.69,29.69,24.85,-
2323,"Oct 07, 2011",28.69,28.69,28.69,28.69,24.01,-
2324,"Oct 06, 2011",28.98,28.98,28.98,28.98,24.25,-
2325,"Oct 05, 2011",28.42,28.42,28.42,28.42,23.79,-
2326,"Oct 04, 2011",27.90,27.90,27.90,27.90,23.35,-
2327,"Oct 03, 2011",27.17,27.17,27.17,27.17,22.74,-
2328,"Sep 30, 2011",28.07,28.07,28.07,28.07,23.49,-
2329,"Sep 29, 2011",28.81,28.81,28.81,28.81,24.11,-
2330,"Sep 28, 2011",28.57,28.57,28.57,28.57,23.91,-
2331,"Sep 27, 2011",29.25,29.25,29.25,29.25,24.48,-
2332,"Sep 26, 2011",28.90,28.90,28.90,28.90,24.19,-
2333,"Sep 23, 2011",28.27,28.27,28.27,28.27,23.66,-
2334,"Sep 22, 2011",28.07,28.07,28.07,28.07,23.49,-
2335,"Sep 21, 2011",29.17,29.17,29.17,29.17,24.29,-
2336,"Sep 20, 2011",30.08,30.08,30.08,30.08,25.05,-
2337,"Sep 19, 2011",30.20,30.20,30.20,30.20,25.15,-
2338,"Sep 16, 2011",30.52,30.52,30.52,30.52,25.41,-
2339,"Sep 15, 2011",30.37,30.37,30.37,30.37,25.29,-
2340,"Sep 14, 2011",29.88,29.88,29.88,29.88,24.88,-
2341,"Sep 13, 2011",29.46,29.46,29.46,29.46,24.53,-
2342,"Sep 12, 2011",29.14,29.14,29.14,29.14,24.26,-
2343,"Sep 09, 2011",28.94,28.94,28.94,28.94,24.10,-
2344,"Sep 08, 2011",29.75,29.75,29.75,29.75,24.77,-
2345,"Sep 07, 2011",30.09,30.09,30.09,30.09,25.05,-
2346,"Sep 06, 2011",29.19,29.19,29.19,29.19,24.30,-
2347,"Sep 02, 2011",29.39,29.39,29.39,29.39,24.47,-
2348,"Sep 01, 2011",30.19,30.19,30.19,30.19,25.14,-
2349,"Aug 31, 2011",30.59,30.59,30.59,30.59,25.47,-
2350,"Aug 30, 2011",30.46,30.46,30.46,30.46,25.36,-
2351,"Aug 29, 2011",30.37,30.37,30.37,30.37,25.29,-
2352,"Aug 26, 2011",29.46,29.46,29.46,29.46,24.53,-
2353,"Aug 25, 2011",28.95,28.95,28.95,28.95,24.11,-
2354,"Aug 24, 2011",29.45,29.45,29.45,29.45,24.52,-
2355,"Aug 23, 2011",29.07,29.07,29.07,29.07,24.21,-
2356,"Aug 22, 2011",28.06,28.06,28.06,28.06,23.36,-
2357,"Aug 19, 2011",28.06,28.06,28.06,28.06,23.36,-
2358,"Aug 18, 2011",28.51,28.51,28.51,28.51,23.74,-
2359,"Aug 17, 2011",29.91,29.91,29.91,29.91,24.90,-
2360,"Aug 16, 2011",29.90,29.90,29.90,29.90,24.90,-
2361,"Aug 15, 2011",30.23,30.23,30.23,30.23,25.17,-
2362,"Aug 12, 2011",29.55,29.55,29.55,29.55,24.60,-
2363,"Aug 11, 2011",29.39,29.39,29.39,29.39,24.47,-
2364,"Aug 10, 2011",28.06,28.06,28.06,28.06,23.36,-
2365,"Aug 09, 2011",29.30,29.30,29.30,29.30,24.40,-
2366,"Aug 08, 2011",27.89,27.89,27.89,27.89,23.22,-
2367,"Aug 05, 2011",30.00,30.00,30.00,30.00,24.98,-
2368,"Aug 04, 2011",30.11,30.11,30.11,30.11,25.07,-
2369,"Aug 03, 2011",31.72,31.72,31.72,31.72,26.41,-
2370,"Aug 02, 2011",31.54,31.54,31.54,31.54,26.26,-
2371,"Aug 01, 2011",32.40,32.40,32.40,32.40,26.98,-
2372,"Jul 29, 2011",32.55,32.55,32.55,32.55,27.10,-
2373,"Jul 28, 2011",32.73,32.73,32.73,32.73,27.25,-
2374,"Jul 27, 2011",32.83,32.83,32.83,32.83,27.34,-
2375,"Jul 26, 2011",33.57,33.57,33.57,33.57,27.95,-
2376,"Jul 25, 2011",33.71,33.71,33.71,33.71,28.07,-
2377,"Jul 22, 2011",33.93,33.93,33.93,33.93,28.25,-
2378,"Jul 21, 2011",33.88,33.88,33.88,33.88,28.21,-
2379,"Jul 20, 2011",33.46,33.46,33.46,33.46,27.86,-
2380,"Jul 19, 2011",33.48,33.48,33.48,33.48,27.88,-
2381,"Jul 18, 2011",32.91,32.91,32.91,32.91,27.40,-
2382,"Jul 15, 2011",33.23,33.23,33.23,33.23,27.67,-
2383,"Jul 14, 2011",33.03,33.03,33.03,33.03,27.50,-
2384,"Jul 13, 2011",33.30,33.30,33.30,33.30,27.73,-
2385,"Jul 12, 2011",33.17,33.17,33.17,33.17,27.62,-
2386,"Jul 11, 2011",33.32,33.32,33.32,33.32,27.74,-
2387,"Jul 08, 2011",33.97,33.97,33.97,33.97,28.28,-
2388,"Jul 07, 2011",34.20,34.20,34.20,34.20,28.48,-
2389,"Jul 06, 2011",33.83,33.83,33.83,33.83,28.17,-
2390,"Jul 05, 2011",33.77,33.77,33.77,33.77,28.12,-
2391,"Jul 01, 2011",33.79,33.79,33.79,33.79,28.14,-
2392,"Jun 30, 2011",33.29,33.29,33.29,33.29,27.72,-
2393,"Jun 29, 2011",32.97,32.97,32.97,32.97,27.45,-
2394,"Jun 28, 2011",32.71,32.71,32.71,32.71,27.24,-
2395,"Jun 27, 2011",32.26,32.26,32.26,32.26,26.86,-
2396,"Jun 24, 2011",31.99,31.99,31.99,31.99,26.64,-
2397,"Jun 23, 2011",32.34,32.34,32.34,32.34,26.93,-
2398,"Jun 22, 2011",32.54,32.54,32.54,32.54,26.98,-
2399,"Jun 21, 2011",32.74,32.74,32.74,32.74,27.15,-
2400,"Jun 20, 2011",32.25,32.25,32.25,32.25,26.74,-
2401,"Jun 17, 2011",32.07,32.07,32.07,32.07,26.59,-
2402,"Jun 16, 2011",31.99,31.99,31.99,31.99,26.52,-
2403,"Jun 15, 2011",31.95,31.95,31.95,31.95,26.49,-
2404,"Jun 14, 2011",32.51,32.51,32.51,32.51,26.95,-
2405,"Jun 13, 2011",32.07,32.07,32.07,32.07,26.59,-
2406,"Jun 10, 2011",32.07,32.07,32.07,32.07,26.59,-
2407,"Jun 09, 2011",32.54,32.54,32.54,32.54,26.98,-
2408,"Jun 08, 2011",32.31,32.31,32.31,32.31,26.79,-
2409,"Jun 07, 2011",32.48,32.48,32.48,32.48,26.93,-
2410,"Jun 06, 2011",32.48,32.48,32.48,32.48,26.93,-
2411,"Jun 03, 2011",32.87,32.87,32.87,32.87,27.25,-
2412,"Jun 02, 2011",33.21,33.21,33.21,33.21,27.53,-
2413,"Jun 01, 2011",33.25,33.25,33.25,33.25,27.57,-
2414,"May 31, 2011",34.04,34.04,34.04,34.04,28.22,-
2415,"May 27, 2011",33.68,33.68,33.68,33.68,27.92,-
2416,"May 26, 2011",33.52,33.52,33.52,33.52,27.79,-
2417,"May 25, 2011",33.34,33.34,33.34,33.34,27.64,-
2418,"May 24, 2011",33.19,33.19,33.19,33.19,27.52,-
2419,"May 23, 2011",33.23,33.23,33.23,33.23,27.55,-
2420,"May 20, 2011",33.66,33.66,33.66,33.66,27.91,-
2421,"May 19, 2011",33.91,33.91,33.91,33.91,28.12,-
2422,"May 18, 2011",33.84,33.84,33.84,33.84,28.06,-
2423,"May 17, 2011",33.50,33.50,33.50,33.50,27.78,-
2424,"May 16, 2011",33.53,33.53,33.53,33.53,27.80,-
2425,"May 13, 2011",33.77,33.77,33.77,33.77,28.00,-
2426,"May 12, 2011",34.07,34.07,34.07,34.07,28.25,-
2427,"May 11, 2011",33.90,33.90,33.90,33.90,28.11,-
2428,"May 10, 2011",34.28,34.28,34.28,34.28,28.42,-
2429,"May 09, 2011",33.98,33.98,33.98,33.98,28.17,-
2430,"May 06, 2011",33.79,33.79,33.79,33.79,28.02,-
2431,"May 05, 2011",33.65,33.65,33.65,33.65,27.90,-
2432,"May 04, 2011",33.92,33.92,33.92,33.92,28.12,-
2433,"May 03, 2011",34.17,34.17,34.17,34.17,28.33,-
2434,"May 02, 2011",34.34,34.34,34.34,34.34,28.47,-
2435,"Apr 29, 2011",34.44,34.44,34.44,34.44,28.55,-
2436,"Apr 28, 2011",34.35,34.35,34.35,34.35,28.48,-
2437,"Apr 27, 2011",34.23,34.23,34.23,34.23,28.38,-
2438,"Apr 26, 2011",34.01,34.01,34.01,34.01,28.20,-
2439,"Apr 25, 2011",33.70,33.70,33.70,33.70,27.94,-
2440,"Apr 21, 2011",33.75,33.75,33.75,33.75,27.98,-
2441,"Apr 20, 2011",33.56,33.56,33.56,33.56,27.83,-
2442,"Apr 19, 2011",33.08,33.08,33.08,33.08,27.43,-
2443,"Apr 18, 2011",32.91,32.91,32.91,32.91,27.29,-
2444,"Apr 15, 2011",33.30,33.30,33.30,33.30,27.61,-
2445,"Apr 14, 2011",33.14,33.14,33.14,33.14,27.48,-
2446,"Apr 13, 2011",33.12,33.12,33.12,33.12,27.46,-
2447,"Apr 12, 2011",33.09,33.09,33.09,33.09,27.44,-
2448,"Apr 11, 2011",33.37,33.37,33.37,33.37,27.67,-
2449,"Apr 08, 2011",33.49,33.49,33.49,33.49,27.77,-
2450,"Apr 07, 2011",33.65,33.65,33.65,33.65,27.90,-
2451,"Apr 06, 2011",33.72,33.72,33.72,33.72,27.96,-
2452,"Apr 05, 2011",33.66,33.66,33.66,33.66,27.91,-
2453,"Apr 04, 2011",33.64,33.64,33.64,33.64,27.89,-
2454,"Apr 01, 2011",33.61,33.61,33.61,33.61,27.87,-
2455,"Mar 31, 2011",33.44,33.44,33.44,33.44,27.73,-
2456,"Mar 30, 2011",33.46,33.46,33.46,33.46,27.74,-
2457,"Mar 29, 2011",33.20,33.20,33.20,33.20,27.53,-
2458,"Mar 28, 2011",32.95,32.95,32.95,32.95,27.32,-
2459,"Mar 25, 2011",33.04,33.04,33.04,33.04,27.39,-
2460,"Mar 24, 2011",32.91,32.91,32.91,32.91,27.29,-
2461,"Mar 23, 2011",32.74,32.74,32.74,32.74,27.03,-
2462,"Mar 22, 2011",32.65,32.65,32.65,32.65,26.96,-
2463,"Mar 21, 2011",32.77,32.77,32.77,32.77,27.06,-
2464,"Mar 18, 2011",32.26,32.26,32.26,32.26,26.64,-
2465,"Mar 17, 2011",32.10,32.10,32.10,32.10,26.50,-
2466,"Mar 16, 2011",31.73,31.73,31.73,31.73,26.20,-
2467,"Mar 15, 2011",32.30,32.30,32.30,32.30,26.67,-
2468,"Mar 14, 2011",32.65,32.65,32.65,32.65,26.96,-
2469,"Mar 11, 2011",32.84,32.84,32.84,32.84,27.11,-
2470,"Mar 10, 2011",32.61,32.61,32.61,32.61,26.92,-
2471,"Mar 09, 2011",33.26,33.26,33.26,33.26,27.46,-
2472,"Mar 08, 2011",33.32,33.32,33.32,33.32,27.51,-
2473,"Mar 07, 2011",33.01,33.01,33.01,33.01,27.25,-
2474,"Mar 04, 2011",33.32,33.32,33.32,33.32,27.51,-
2475,"Mar 03, 2011",33.55,33.55,33.55,33.55,27.70,-
2476,"Mar 02, 2011",32.96,32.96,32.96,32.96,27.21,-
2477,"Mar 01, 2011",32.89,32.89,32.89,32.89,27.16,-
2478,"Feb 28, 2011",33.43,33.43,33.43,33.43,27.60,-
2479,"Feb 25, 2011",33.27,33.27,33.27,33.27,27.47,-
2480,"Feb 24, 2011",32.85,32.85,32.85,32.85,27.12,-
2481,"Feb 23, 2011",32.85,32.85,32.85,32.85,27.12,-
2482,"Feb 22, 2011",33.11,33.11,33.11,33.11,27.34,-
2483,"Feb 18, 2011",33.84,33.84,33.84,33.84,27.94,-
2484,"Feb 17, 2011",33.79,33.79,33.79,33.79,27.90,-
2485,"Feb 16, 2011",33.67,33.67,33.67,33.67,27.80,-
2486,"Feb 15, 2011",33.43,33.43,33.43,33.43,27.60,-
2487,"Feb 14, 2011",33.56,33.56,33.56,33.56,27.71,-
2488,"Feb 11, 2011",33.46,33.46,33.46,33.46,27.63,-
2489,"Feb 10, 2011",33.24,33.24,33.24,33.24,27.44,-
2490,"Feb 09, 2011",33.19,33.19,33.19,33.19,27.40,-
2491,"Feb 08, 2011",33.29,33.29,33.29,33.29,27.49,-
2492,"Feb 07, 2011",33.13,33.13,33.13,33.13,27.35,-
2493,"Feb 04, 2011",32.91,32.91,32.91,32.91,27.17,-
2494,"Feb 03, 2011",32.82,32.82,32.82,32.82,27.10,-
2495,"Feb 02, 2011",32.73,32.73,32.73,32.73,27.02,-
2496,"Feb 01, 2011",32.81,32.81,32.81,32.81,27.09,-
2497,"Jan 31, 2011",32.26,32.26,32.26,32.26,26.64,-
2498,"Jan 28, 2011",32.02,32.02,32.02,32.02,26.44,-
2499,"Jan 27, 2011",32.62,32.62,32.62,32.62,26.93,-
2500,"Jan 26, 2011",32.53,32.53,32.53,32.53,26.86,-
2501,"Jan 25, 2011",32.33,32.33,32.33,32.33,26.69,-
2502,"Jan 24, 2011",32.32,32.32,32.32,32.32,26.68,-
2503,"Jan 21, 2011",32.12,32.12,32.12,32.12,26.52,-
2504,"Jan 20, 2011",32.08,32.08,32.08,32.08,26.49,-
2505,"Jan 19, 2011",32.17,32.17,32.17,32.17,26.56,-
2506,"Jan 18, 2011",32.56,32.56,32.56,32.56,26.88,-
2507,"Jan 14, 2011",32.50,32.50,32.50,32.50,26.83,-
2508,"Jan 13, 2011",32.27,32.27,32.27,32.27,26.64,-
2509,"Jan 12, 2011",32.32,32.32,32.32,32.32,26.68,-
2510,"Jan 11, 2011",32.03,32.03,32.03,32.03,26.45,-
2511,"Jan 10, 2011",31.91,31.91,31.91,31.91,26.35,-
2512,"Jan 07, 2011",31.92,31.92,31.92,31.92,26.35,-
2513,"Jan 06, 2011",31.97,31.97,31.97,31.97,26.40,-
2514,"Jan 05, 2011",32.03,32.03,32.03,32.03,26.45,-
2515,"Jan 04, 2011",31.85,31.85,31.85,31.85,26.30,-
2516,"Jan 03, 2011",31.95,31.95,31.95,31.95,26.38,-
2517,"Dec 31, 2010",31.57,31.57,31.57,31.57,26.07,-
2518,"Dec 30, 2010",31.61,31.61,31.61,31.61,26.10,-
2519,"Dec 29, 2010",31.64,31.64,31.64,31.64,26.12,-
2520,"Dec 28, 2010",31.59,31.59,31.59,31.59,26.08,-
2521,"Dec 27, 2010",31.58,31.58,31.58,31.58,26.07,-
2522,"Dec 23, 2010",31.56,31.56,31.56,31.56,26.06,-
2523,"Dec 22, 2010",31.61,31.61,31.61,31.61,26.10,-
2524,"Dec 21, 2010",31.51,31.51,31.51,31.51,26.02,-
2525,"Dec 20, 2010",31.46,31.46,31.46,31.46,25.83,-
2526,"Dec 17, 2010",31.38,31.38,31.38,31.38,25.77,-
2527,"Dec 16, 2010",31.33,31.33,31.33,31.33,25.73,-
2528,"Dec 15, 2010",31.12,31.12,31.12,31.12,25.56,-
2529,"Dec 14, 2010",31.28,31.28,31.28,31.28,25.69,-
2530,"Dec 13, 2010",31.25,31.25,31.25,31.25,25.66,-
2531,"Dec 10, 2010",31.27,31.27,31.27,31.27,25.68,-
2532,"Dec 09, 2010",31.06,31.06,31.06,31.06,25.51,-
2533,"Dec 08, 2010",30.94,30.94,30.94,30.94,25.41,-
2534,"Dec 07, 2010",30.85,30.85,30.85,30.85,25.33,-
2535,"Dec 06, 2010",30.83,30.83,30.83,30.83,25.32,-
2536,"Dec 03, 2010",30.84,30.84,30.84,30.84,25.33,-
2537,"Dec 02, 2010",30.73,30.73,30.73,30.73,25.23,-
2538,"Dec 01, 2010",30.35,30.35,30.35,30.35,24.92,-
2539,"Nov 30, 2010",29.71,29.71,29.71,29.71,24.40,-
2540,"Nov 29, 2010",29.89,29.89,29.89,29.89,24.55,-
2541,"Nov 26, 2010",29.93,29.93,29.93,29.93,24.58,-
2542,"Nov 24, 2010",30.13,30.13,30.13,30.13,24.74,-
2543,"Nov 23, 2010",29.66,29.66,29.66,29.66,24.36,-
2544,"Nov 22, 2010",30.07,30.07,30.07,30.07,24.69,-
2545,"Nov 19, 2010",30.08,30.08,30.08,30.08,24.70,-
2546,"Nov 18, 2010",29.99,29.99,29.99,29.99,24.63,-
2547,"Nov 17, 2010",29.53,29.53,29.53,29.53,24.25,-
2548,"Nov 16, 2010",29.49,29.49,29.49,29.49,24.22,-
2549,"Nov 15, 2010",29.99,29.99,29.99,29.99,24.63,-
2550,"Nov 12, 2010",30.01,30.01,30.01,30.01,24.64,-
2551,"Nov 11, 2010",30.39,30.39,30.39,30.39,24.96,-
2552,"Nov 10, 2010",30.51,30.51,30.51,30.51,25.05,-
2553,"Nov 09, 2010",30.34,30.34,30.34,30.34,24.91,-
2554,"Nov 08, 2010",30.60,30.60,30.60,30.60,25.13,-
2555,"Nov 05, 2010",30.64,30.64,30.64,30.64,25.16,-
2556,"Nov 04, 2010",30.51,30.51,30.51,30.51,25.05,-
2557,"Nov 03, 2010",29.92,29.92,29.92,29.92,24.57,-
2558,"Nov 02, 2010",29.82,29.82,29.82,29.82,24.49,-
2559,"Nov 01, 2010",29.55,29.55,29.55,29.55,24.27,-
2560,"Oct 29, 2010",29.54,29.54,29.54,29.54,24.26,-
2561,"Oct 28, 2010",29.53,29.53,29.53,29.53,24.25,-
2562,"Oct 27, 2010",29.51,29.51,29.51,29.51,24.23,-
2563,"Oct 26, 2010",29.57,29.57,29.57,29.57,24.28,-
2564,"Oct 25, 2010",29.57,29.57,29.57,29.57,24.28,-
2565,"Oct 22, 2010",29.49,29.49,29.49,29.49,24.22,-
2566,"Oct 21, 2010",29.39,29.39,29.39,29.39,24.13,-
2567,"Oct 20, 2010",29.36,29.36,29.36,29.36,24.11,-
2568,"Oct 19, 2010",29.04,29.04,29.04,29.04,23.85,-
2569,"Oct 18, 2010",29.53,29.53,29.53,29.53,24.25,-
2570,"Oct 15, 2010",29.33,29.33,29.33,29.33,24.09,-
2571,"Oct 14, 2010",29.28,29.28,29.28,29.28,24.04,-
2572,"Oct 13, 2010",29.38,29.38,29.38,29.38,24.13,-
2573,"Oct 12, 2010",29.15,29.15,29.15,29.15,23.94,-
2574,"Oct 11, 2010",29.04,29.04,29.04,29.04,23.85,-
2575,"Oct 08, 2010",29.03,29.03,29.03,29.03,23.84,-
2576,"Oct 07, 2010",28.82,28.82,28.82,28.82,23.67,-
2577,"Oct 06, 2010",28.86,28.86,28.86,28.86,23.70,-
2578,"Oct 05, 2010",28.90,28.90,28.90,28.90,23.73,-
2579,"Oct 04, 2010",28.30,28.30,28.30,28.30,23.24,-
2580,"Oct 01, 2010",28.54,28.54,28.54,28.54,23.44,-
2581,"Sep 30, 2010",28.42,28.42,28.42,28.42,23.34,-
2582,"Sep 29, 2010",28.50,28.50,28.50,28.50,23.40,-
2583,"Sep 28, 2010",28.54,28.54,28.54,28.54,23.44,-
2584,"Sep 27, 2010",28.37,28.37,28.37,28.37,23.30,-
2585,"Sep 24, 2010",28.52,28.52,28.52,28.52,23.42,-
2586,"Sep 23, 2010",27.90,27.90,27.90,27.90,22.91,-
2587,"Sep 22, 2010",28.27,28.27,28.27,28.27,23.10,-
2588,"Sep 21, 2010",28.43,28.43,28.43,28.43,23.23,-
2589,"Sep 20, 2010",28.52,28.52,28.52,28.52,23.30,-
2590,"Sep 17, 2010",28.06,28.06,28.06,28.06,22.92,-
2591,"Sep 16, 2010",28.02,28.02,28.02,28.02,22.89,-
2592,"Sep 15, 2010",28.04,28.04,28.04,28.04,22.91,-
2593,"Sep 14, 2010",27.94,27.94,27.94,27.94,22.83,-
2594,"Sep 13, 2010",27.96,27.96,27.96,27.96,22.84,-
2595,"Sep 10, 2010",27.60,27.60,27.60,27.60,22.55,-
2596,"Sep 09, 2010",27.47,27.47,27.47,27.47,22.44,-
2597,"Sep 08, 2010",27.36,27.36,27.36,27.36,22.35,-
2598,"Sep 07, 2010",27.18,27.18,27.18,27.18,22.21,-
2599,"Sep 03, 2010",27.52,27.52,27.52,27.52,22.48,-
2600,"Sep 02, 2010",27.15,27.15,27.15,27.15,22.18,-
2601,"Sep 01, 2010",26.89,26.89,26.89,26.89,21.97,-
2602,"Aug 31, 2010",26.09,26.09,26.09,26.09,21.31,-
2603,"Aug 30, 2010",26.08,26.08,26.08,26.08,21.31,-
2604,"Aug 27, 2010",26.49,26.49,26.49,26.49,21.64,-
2605,"Aug 26, 2010",26.02,26.02,26.02,26.02,21.26,-
2606,"Aug 25, 2010",26.22,26.22,26.22,26.22,21.42,-
2607,"Aug 24, 2010",26.10,26.10,26.10,26.10,21.32,-
2608,"Aug 23, 2010",26.48,26.48,26.48,26.48,21.63,-
2609,"Aug 20, 2010",26.62,26.62,26.62,26.62,21.75,-
2610,"Aug 19, 2010",26.71,26.71,26.71,26.71,21.82,-
2611,"Aug 18, 2010",27.18,27.18,27.18,27.18,22.21,-
2612,"Aug 17, 2010",27.13,27.13,27.13,27.13,22.16,-
2613,"Aug 16, 2010",26.77,26.77,26.77,26.77,21.87,-
2614,"Aug 13, 2010",26.75,26.75,26.75,26.75,21.85,-
2615,"Aug 12, 2010",26.87,26.87,26.87,26.87,21.95,-
2616,"Aug 11, 2010",27.01,27.01,27.01,27.01,22.07,-
2617,"Aug 10, 2010",27.82,27.82,27.82,27.82,22.73,-
2618,"Aug 09, 2010",28.04,28.04,28.04,28.04,22.91,-
2619,"Aug 06, 2010",27.86,27.86,27.86,27.86,22.76,-
2620,"Aug 05, 2010",27.96,27.96,27.96,27.96,22.84,-
2621,"Aug 04, 2010",28.02,28.02,28.02,28.02,22.89,-
2622,"Aug 03, 2010",27.82,27.82,27.82,27.82,22.73,-
2623,"Aug 02, 2010",27.97,27.97,27.97,27.97,22.85,-
2624,"Jul 30, 2010",27.39,27.39,27.39,27.39,22.38,-
2625,"Jul 29, 2010",27.37,27.37,27.37,27.37,22.36,-
2626,"Jul 28, 2010",27.48,27.48,27.48,27.48,22.45,-
2627,"Jul 27, 2010",27.70,27.70,27.70,27.70,22.63,-
2628,"Jul 26, 2010",27.76,27.76,27.76,27.76,22.68,-
2629,"Jul 23, 2010",27.41,27.41,27.41,27.41,22.39,-
2630,"Jul 22, 2010",27.14,27.14,27.14,27.14,22.17,-
2631,"Jul 21, 2010",26.51,26.51,26.51,26.51,21.66,-
2632,"Jul 20, 2010",26.87,26.87,26.87,26.87,21.95,-
2633,"Jul 19, 2010",26.54,26.54,26.54,26.54,21.68,-
2634,"Jul 16, 2010",26.39,26.39,26.39,26.39,21.56,-
2635,"Jul 15, 2010",27.19,27.19,27.19,27.19,22.21,-
2636,"Jul 14, 2010",27.18,27.18,27.18,27.18,22.21,-
2637,"Jul 13, 2010",27.20,27.20,27.20,27.20,22.22,-
2638,"Jul 12, 2010",26.73,26.73,26.73,26.73,21.84,-
2639,"Jul 09, 2010",26.75,26.75,26.75,26.75,21.85,-
2640,"Jul 08, 2010",26.53,26.53,26.53,26.53,21.67,-
2641,"Jul 07, 2010",26.27,26.27,26.27,26.27,21.46,-
2642,"Jul 06, 2010",25.44,25.44,25.44,25.44,20.78,-
2643,"Jul 02, 2010",25.37,25.37,25.37,25.37,20.73,-
2644,"Jul 01, 2010",25.50,25.50,25.50,25.50,20.83,-
2645,"Jun 30, 2010",25.59,25.59,25.59,25.59,20.91,-
2646,"Jun 29, 2010",25.84,25.84,25.84,25.84,21.11,-
2647,"Jun 28, 2010",26.71,26.71,26.71,26.71,21.82,-
2648,"Jun 25, 2010",26.77,26.77,26.77,26.77,21.87,-
2649,"Jun 24, 2010",26.65,26.65,26.65,26.65,21.77,-
2650,"Jun 23, 2010",27.11,27.11,27.11,27.11,22.15,-
2651,"Jun 22, 2010",27.32,27.32,27.32,27.32,22.21,-
2652,"Jun 21, 2010",27.79,27.79,27.79,27.79,22.59,-
2653,"Jun 18, 2010",27.92,27.92,27.92,27.92,22.70,-
2654,"Jun 17, 2010",27.88,27.88,27.88,27.88,22.67,-
2655,"Jun 16, 2010",27.86,27.86,27.86,27.86,22.65,-
2656,"Jun 15, 2010",27.90,27.90,27.90,27.90,22.68,-
2657,"Jun 14, 2010",27.25,27.25,27.25,27.25,22.16,-
2658,"Jun 11, 2010",27.26,27.26,27.26,27.26,22.16,-
2659,"Jun 10, 2010",27.09,27.09,27.09,27.09,22.03,-
2660,"Jun 09, 2010",26.29,26.29,26.29,26.29,21.38,-
2661,"Jun 08, 2010",26.41,26.41,26.41,26.41,21.47,-
2662,"Jun 07, 2010",26.18,26.18,26.18,26.18,21.29,-
2663,"Jun 04, 2010",26.59,26.59,26.59,26.59,21.62,-
2664,"Jun 03, 2010",27.58,27.58,27.58,27.58,22.42,-
2665,"Jun 02, 2010",27.43,27.43,27.43,27.43,22.30,-
2666,"Jun 01, 2010",26.73,26.73,26.73,26.73,21.73,-
2667,"May 28, 2010",27.26,27.26,27.26,27.26,22.16,-
2668,"May 27, 2010",27.59,27.59,27.59,27.59,22.43,-
2669,"May 26, 2010",26.67,26.67,26.67,26.67,21.68,-
2670,"May 25, 2010",26.77,26.77,26.77,26.77,21.77,-
2671,"May 24, 2010",26.76,26.76,26.76,26.76,21.76,-
2672,"May 21, 2010",27.10,27.10,27.10,27.10,22.03,-
